"VSLR__timestamps","VSLR__prices__High","VSLR__prices__Open","VSLR__prices__Low","VSLR__prices__Close","RUN__timestamps","RUN__prices__High","RUN__prices__Open","RUN__prices__Low","RUN__prices__Close","CSIQ__timestamps","CSIQ__prices__High","CSIQ__prices__Open","CSIQ__prices__Low","CSIQ__prices__Close","PEGI__timestamps","PEGI__prices__High","PEGI__prices__Open","PEGI__prices__Low","PEGI__prices__Close","FSLR__timestamps","FSLR__prices__High","FSLR__prices__Open","FSLR__prices__Low","FSLR__prices__Close","SPWR__timestamps","SPWR__prices__High","SPWR__prices__Open","SPWR__prices__Low","SPWR__prices__Close","JKS__timestamps","JKS__prices__High","JKS__prices__Open","JKS__prices__Low","JKS__prices__Close","ENPH__timestamps","ENPH__prices__High","ENPH__prices__Open","ENPH__prices__Low","ENPH__prices__Close","SEDG__timestamps","SEDG__prices__High","SEDG__prices__Open","SEDG__prices__Low","SEDG__prices__Close","TSLA__timestamps","TSLA__prices__High","TSLA__prices__Open","TSLA__prices__Low","TSLA__prices__Close","AQN__timestamps","AQN__prices__High","AQN__prices__Open","AQN__prices__Low","AQN__prices__Close","DQ__timestamps","DQ__prices__High","DQ__prices__Open","DQ__prices__Low","DQ__prices__Close","AZRE__timestamps","AZRE__prices__High","AZRE__prices__Open","AZRE__prices__Low","AZRE__prices__Close","ASTI__timestamps","ASTI__prices__High","ASTI__prices__Open","ASTI__prices__Low","ASTI__prices__Close","YGEHY__timestamps","YGEHY__prices__High","YGEHY__prices__Open","YGEHY__prices__Low","YGEHY__prices__Close","SUNW__timestamps","SUNW__prices__High","SUNW__prices__Open","SUNW__prices__Low","SUNW__prices__Close","RGSE__timestamps","RGSE__prices__High","RGSE__prices__Open","RGSE__prices__Low","RGSE__prices__Close","EVSI__timestamps","EVSI__prices__High","EVSI__prices__Open","EVSI__prices__Low","EVSI__prices__Close"
"2018-09-27","5.25","5.1999998089999995","5.099999905","5.150000095","2018-09-27","12.5","12.39999962","11.89999962","12.06999969","2018-09-27","14.60000038","14.43999958","14.31000042","14.46000004","2018-09-27","19.93000031","19.36000061","19.10000038","19.64999962","2018-09-27","48.90999985","48.54999924","48.09000015","48.52000046","2018-09-27","7.6300001139999996","7.579999924","7.420000076","7.440000057000001","2018-09-27","11.78999996","11.71000004","11.38000011","11.39000034","2018-09-27","5.210000038","4.590000153","4.4499998089999995","4.940000057","2018-09-27","39.5","39.5","37.34999847","38.0","2018-09-27","314.9599915","312.89999389999997","306.9100037","307.519989","2018-09-27","10.31999969","10.25","10.17000008","10.27000046","2018-09-27","26.72999954","26.70000076","24.12999916","25.56999969","2018-09-27","15.93999958","15.59000015","15.39000034","15.93999958","2018-09-27","0.066","0.066","0.0504","0.057999998","2018-09-27","0.319999993","0.319999993","0.25999999","0.310000002","2018-09-27","3.7590000630000002","3.752000093","3.150000095","3.625999928","2018-09-27","0.40999999600000003","0.40999999600000003","0.389999986","0.400000006","2018-09-27","10.0","10.0","9.0","9.0"
"2018-09-28","5.1999998089999995","5.150000095","5.099999905","5.1999998089999995","2018-09-28","12.81000042","12.05000019","12.0","12.43999958","2018-09-28","14.72000027","14.47000027","14.31999969","14.5","2018-09-28","19.96999931","19.68000031","19.67000008","19.87000084","2018-09-28","48.59000015","48.58000183","47.68999863","48.41999817","2018-09-28","7.420000076","7.349999905","7.230000018999999","7.3000001910000005","2018-09-28","11.39000034","11.35000038","10.36999989","10.77000046","2018-09-28","5.159999847","5.150000095","4.760000229","4.849999905","2018-09-28","38.54999924","38.0","36.84999847","37.65000153","2018-09-28","278.0","270.26000980000003","260.5599976","264.769989","2018-09-28","10.39000034","10.28999996","10.27000046","10.35999966","2018-09-28","26.73999977","25.70000076","25.37999916","26.11000061","2018-09-28","16.18000031","15.87899971","15.83500004","16.18000031","2018-09-28","0.057999998","0.057999998","0.050000000999999995","0.055","2018-09-28","0.310000002","0.25999999","0.25999999","0.25999999","2018-09-28","3.5","3.430000067","3.3529999260000003","3.430000067","2018-09-28","0.40999999600000003","0.379999995","0.379999995","0.389999986","2018-09-28","9.699999809","9.25","9.0","9.25"
"2018-10-01","5.239999771","5.239999771","5.090000153","5.1999998089999995","2018-10-01","12.57499981","12.47999954","11.97999954","12.23999977","2018-10-01","14.85999966","14.75","14.35999966","14.39999962","2018-10-01","19.93000031","19.92000008","19.61000061","19.68000031","2018-10-01","49.84999847","48.49000168","48.20000076","48.97999954","2018-10-01","7.3800001139999996","7.3000001910000005","7.0500001910000005","7.110000134","2018-10-01","11.18999958","10.73999977","10.63000011","10.67000008","2018-10-01","5.010000229","5.010000229","4.789999962","4.960000038","2018-10-01","38.27500153","38.16999817","37.29999924","37.90000153","2018-10-01","311.44000239999997","305.769989","301.0499878","310.7000122","2018-10-01","10.42000008","10.39000034","10.18000031","10.34000015","2018-10-01","26.89999962","26.07999992","26.07999992","26.40999985","2018-10-01","16.0","15.96000004","15.80000019","15.80000019","2018-10-01","0.059999999000000005","0.055","0.050000000999999995","0.057","2018-10-01","0.280000001","0.25999999","0.25999999","0.280000001","2018-10-01","3.640000105","3.5","3.220000029","3.5","2018-10-01","0.40999999600000003","0.40999999600000003","0.370000005","0.370000005","2018-10-01","9.5","8.25","8.25","8.5"
"2018-10-02","5.5500001910000005","5.25","5.170000076","5.4499998089999995","2018-10-02","13.767000199999998","12.38000011","12.36999989","13.53999996","2018-10-02","14.61999989","14.40999985","14.26000023","14.44999981","2018-10-02","20.07999992","19.63999939","19.57999992","20.04000092","2018-10-02","50.06000137","49.13999939","49.00999832","49.22999954","2018-10-02","7.519999981000001","7.110000134","7.110000134","7.329999924","2018-10-02","10.94999981","10.51000023","10.39999962","10.81999969","2018-10-02","5.139999866","4.9499998089999995","4.909999847","4.989999771","2018-10-02","40.65999985","37.63999939","37.63999939","40.29999924","2018-10-02","316.8399963","313.9500122","299.14999389999997","301.019989","2018-10-02","10.39000034","10.34000015","10.27999973","10.35000038","2018-10-02","27.88999939","26.79000092","26.54999924","27.5","2018-10-02","15.79500008","15.60000038","15.01000023","15.19999981","2018-10-02","0.0579","0.054900002","0.0515","0.056499999","2018-10-02","0.310000002","0.310000002","0.25999999","0.25999999","2018-10-02","3.5","3.5","3.226999998","3.325000048","2018-10-02","0.379999995","0.379999995","0.349999994","0.349999994","2018-10-02","9.0","9.0","8.0","8.0"
"2018-10-03","5.6999998089999995","5.46999979","5.429999828","5.4600000379999996","2018-10-03","13.53999996","13.53999996","12.60000038","12.85000038","2018-10-03","14.65999985","14.43999958","14.30000019","14.61999989","2018-10-03","20.30999947","20.05999947","19.95999908","20.22999954","2018-10-03","49.68999863","49.43999863","48.18000031","48.29999924","2018-10-03","7.610000134","7.610000134","7.059999942999999","7.1199998860000004","2018-10-03","11.0","10.88000011","10.56999969","10.81000042","2018-10-03","5.110000134","5.03000021","4.860000134","4.929999828","2018-10-03","40.74000168","40.54999924","39.27999878","39.68000031","2018-10-03","304.60000610000003","303.32998660000004","291.57000730000004","294.7999878","2018-10-03","10.40999985","10.35000038","10.21000004","10.22999954","2018-10-03","28.32999992","27.52000046","27.05999947","28.02000046","2018-10-03","15.01000023","15.01000023","14.01000023","14.01000023","2018-10-03","0.0579","0.0579","0.050500002","0.057","2018-10-03","0.289999992","0.289999992","0.25","0.280000001","2018-10-03","3.359999895","3.359999895","2.3099999430000002","2.996000051","2018-10-03","0.360000014","0.360000014","0.319999993","0.34000000399999997","2018-10-03","9.0","9.0","8.25","9.0"
"2018-10-04","5.690000057000001","5.46999979","5.409999847000001","5.519999981000001","2018-10-04","13.03999996","12.76000023","12.32999992","12.59000015","2018-10-04","14.63000011","14.63000011","14.31000042","14.52000046","2018-10-04","20.18000031","20.17000008","19.02000046","19.11000061","2018-10-04","48.29000092","48.08000183","47.16999817","47.65000153","2018-10-04","7.2899999620000004","7.2899999620000004","6.909999847000001","7.03000021","2018-10-04","10.97000027","10.73999977","10.40999985","10.43999958","2018-10-04","4.929999828","4.8699998860000004","4.599999905","4.639999866","2018-10-04","39.72000122","39.5","38.79999924","39.04999924","2018-10-04","294.0","293.9500122","277.67001339999996","281.82998660000004","2018-10-04","10.21000004","10.21000004","9.920000076","10.07999992","2018-10-04","27.89999962","27.89999962","27.02000046","27.29999924","2018-10-04","14.35999966","14.18999958","12.69999981","13.05000019","2018-10-04","0.057","0.057","0.050000000999999995","0.050099999000000006","2018-10-04","0.289999992","0.280000001","0.25","0.25","2018-10-04","3.157000065","3.157000065","2.8840000630000002","3.00999999","2018-10-04","0.370000005","0.349999994","0.34000000399999997","0.34000000399999997","2018-10-04","10.44999981","8.5","8.5","9.5"
"2018-10-05","5.5399999620000004","5.53000021","4.889999866","4.900000095","2018-10-05","12.80000019","12.57999992","12.32999992","12.47999954","2018-10-05","14.48999977","14.47999954","13.96000004","14.21000004","2018-10-05","19.31999969","19.12999916","18.69000053","18.89999962","2018-10-05","47.77000046","47.63000107","46.22999954","46.97000122","2018-10-05","7.110000134","7.03000021","6.71999979","6.829999924","2018-10-05","10.85999966","10.5","9.5","9.619999886","2018-10-05","4.730000018999999","4.639999866","4.340000153","4.510000229","2018-10-05","39.20999908","39.20999908","37.5019989","37.97999954","2018-10-05","274.88000489999996","274.64999389999997","260.0","261.9500122","2018-10-05","10.01000023","9.93999958","9.869999886","9.93999958","2018-10-05","27.34000015","27.13999939","26.21999931","26.37000084","2018-10-05","12.57999992","11.86999989","11.86999989","12.27999973","2018-10-05","0.055","0.054949999000000006","0.048","0.050500002","2018-10-05","0.280000001","0.25","0.25","0.25","2018-10-05","3.4930000310000002","3.0799999239999996","2.8699998860000004","3.2130000589999996","2018-10-05","0.360000014","0.349999994","0.34000000399999997","0.34000000399999997","2018-10-05","10.0","10.0","8.949999809","9.050000191"
"2018-10-08","5.046000004","5.0","4.75","4.849999905","2018-10-08","12.40999985","12.35000038","11.68999958","11.98999977","2018-10-08","14.35000038","14.22000027","13.90999985","14.25","2018-10-08","18.97999954","18.89999962","18.70000076","18.89999962","2018-10-08","47.38999939","46.81999969","46.22000122","47.27000046","2018-10-08","6.840000152999999","6.809999942999999","6.6300001139999996","6.8000001910000005","2018-10-08","9.739999771","9.520000458","9.119999886","9.68999958","2018-10-08","4.659999847","4.460000038","4.349999905","4.6300001139999996","2018-10-08","39.63000107","37.97000122","37.58000183","39.52999878","2018-10-08","267.76000980000003","264.519989","249.0","250.55999759999997","2018-10-08","10.03999996","10.02000046","9.930000305","10.0","2018-10-08","26.64999962","26.0","25.60000038","26.29999924","2018-10-08","12.51000023","12.39999962","12.0","12.18000031","2018-10-08","0.054900002","0.052000001","0.048","0.050000000999999995","2018-10-08","0.27000001100000004","0.25","0.239999995","0.239999995","2018-10-08","3.220000029","3.2130000589999996","2.9400000569999998","2.996000051","2018-10-08","0.360000014","0.360000014","0.319999993","0.330000013","2018-10-08","9.75","9.0","9.0","9.100000381000001"
"2018-10-09","4.8800001139999996","4.8000001910000005","4.429999828","4.6199998860000004","2018-10-09","12.27999973","12.02000046","11.89000034","12.11999989","2018-10-09","14.63000011","14.26000023","14.13000011","14.52000046","2018-10-09","18.95000076","18.89999962","18.10000038","18.12000084","2018-10-09","47.40000153","47.11000061","46.52999878","47.13000107","2018-10-09","6.889999866","6.78000021","6.690000057000001","6.769999981000001","2018-10-09","10.10999966","9.699999809","9.520000458","9.850000381000001","2018-10-09","4.78000021","4.6300001139999996","4.489999771","4.539999962","2018-10-09","39.84999847","39.47000122","38.61000061","38.79999924","2018-10-09","266.769989","255.25","253.3000031","262.7999878","2018-10-09","10.01000023","9.930000305","9.869999886","10.0","2018-10-09","26.77000046","26.37999916","25.70000076","26.14999962","2018-10-09","12.88000011","12.60000038","11.68999958","12.0","2018-10-09","0.054889999","0.041099999","0.041099999","0.048999999","2018-10-09","0.25","0.200000003","0.200000003","0.239999995","2018-10-09","3.220000029","2.974999905","2.9400000569999998","2.9400000569999998","2018-10-09","0.34000000399999997","0.34000000399999997","0.319999993","0.330000013","2018-10-09","9.949999809","9.0","9.0","9.0"
"2018-10-10","4.650000095","4.650000095","4.370999813","4.559999943","2018-10-10","12.14999962","12.02999973","11.11999989","11.18999958","2018-10-10","14.72999954","14.51000023","14.03999996","14.19999981","2018-10-10","18.11000061","18.03000069","17.60000038","17.60000038","2018-10-10","47.81000137","47.08000183","46.36000061","46.36000061","2018-10-10","7.0399999620000004","6.7100000379999996","6.6999998089999995","6.7100000379999996","2018-10-10","10.02000046","9.869999886","9.109999657000001","9.210000037999999","2018-10-10","4.519999981000001","4.5","4.3000001910000005","4.329999924","2018-10-10","38.70999908","38.40999985","37.15000153","37.77000046","2018-10-10","265.51000980000003","264.6099854","247.7700043","256.8800049","2018-10-10","10.0","10.0","9.840000153","9.840000153","2018-10-10","26.10000038","26.02000046","25.01000023","25.12000084","2018-10-10","12.39999962","12.02999973","11.89999962","11.89999962","2018-10-10","0.050000000999999995","0.050000000999999995","0.039999999","0.041000001","2018-10-10","0.300000012","0.200000003","0.200000003","0.21999999899999997","2018-10-10","2.996000051","2.974999905","2.799999952","2.8139998910000004","2018-10-10","0.389999986","0.349999994","0.330000013","0.360000014","2018-10-10","9.850000381000001","9.25","8.5","9.0"
"2018-10-11","4.8000001910000005","4.570000172","4.429999828","4.679999828","2018-10-11","11.80000019","11.09000015","10.95499992","11.38000011","2018-10-11","14.27999973","14.18999958","13.56000042","13.82999992","2018-10-11","18.09000015","17.57999992","17.40999985","17.78000069","2018-10-11","46.29999924","46.13999939","45.06999969","45.36999893","2018-10-11","6.6999998089999995","6.679999828","6.360000134","6.480000018999999","2018-10-11","9.119999886","9.0","8.270000458","8.960000037999999","2018-10-11","4.639999866","4.3000001910000005","4.260000229","4.5","2018-10-11","39.03900146","37.68999863","37.00999832","37.02999878","2018-10-11","262.25","257.5299988","249.0299988","252.2299957","2018-10-11","9.909999847","9.760000229","9.630000114","9.789999962000001","2018-10-11","25.81999969","25.0","24.02000046","25.19000053","2018-10-11","12.39999962","11.92000008","11.92000008","12.05000019","2018-10-11","0.045499999000000006","0.045000002000000004","0.039999999","0.041000001","2018-10-11","0.23000000399999998","0.21999999899999997","0.21999999899999997","0.21999999899999997","2018-10-11","2.835000038","2.835000038","2.660000086","2.674000025","2018-10-11","0.349999994","0.34000000399999997","0.330000013","0.34000000399999997","2018-10-11","9.350000381000001","9.050000191","9.0","9.0"
"2018-10-12","4.834000111","4.730000018999999","4.622000217","4.710000038","2018-10-12","12.22000027","11.80000019","11.51000023","12.22000027","2018-10-12","14.47999954","14.06999969","14.02000046","14.27000046","2018-10-12","18.45999908","17.96999931","17.81999969","18.30999947","2018-10-12","46.36000061","46.06000137","44.72000122","45.52999878","2018-10-12","6.610000134","6.610000134","6.3699998860000004","6.53000021","2018-10-12","9.300000191","9.270000458","8.640000342999999","9.050000191","2018-10-12","4.6300001139999996","4.559999943","4.4499998089999995","4.599999905","2018-10-12","39.70000076","38.04000092","37.5","39.38999939","2018-10-12","261.98999019999997","261.0","252.00999449999998","258.7799988","2018-10-12","9.920000076","9.899999618999999","9.75","9.819999695","2018-10-12","26.0","26.0","25.02000046","25.75","2018-10-12","12.39999962","12.09000015","11.89999962","12.0","2018-10-12","0.045000002000000004","0.041000001","0.039999999","0.041000001","2018-10-12","0.300000012","0.300000012","0.209999993","0.209999993","2018-10-12","2.799999952","2.750999928","2.660000086","2.7300000189999998","2018-10-12","0.349999994","0.34000000399999997","0.319999993","0.319999993","2018-10-12","9.25","9.25","9.0","9.0"
"2018-10-15","4.829999924","4.71999979","4.6199998860000004","4.809999943","2018-10-15","12.47000027","12.10999966","12.02000046","12.40999985","2018-10-15","14.72999954","14.26000023","14.22999954","14.65999985","2018-10-15","18.52000046","18.37000084","18.18000031","18.47999954","2018-10-15","46.45999908","45.34000015","45.20000076","46.11999893","2018-10-15","6.75","6.5","6.420000076","6.690000057000001","2018-10-15","9.68999958","9.039999962000001","8.949999809","9.5","2018-10-15","5.0","4.6999998089999995","4.639999866","4.940000057","2018-10-15","41.02999878","39.38999939","39.38999939","40.52000046","2018-10-15","263.2799988","259.0599976","254.53999330000002","259.5899963","2018-10-15","9.949999809","9.829999924","9.779999733","9.850000381000001","2018-10-15","28.17000008","25.87000084","25.32999992","27.03000069","2018-10-15","12.34000015","11.97999954","11.97000027","12.01000023","2018-10-15","0.046999998","0.040490001","0.037000000000000005","0.039999999","2018-10-15","0.209999993","0.209999993","0.209999993","0.209999993","2018-10-15","2.799999952","2.7300000189999998","2.660000086","2.7300000189999998","2018-10-15","0.330000013","0.330000013","0.310000002","0.319999993","2018-10-15","9.300000191","9.0","8.75","9.300000191"
"2018-10-16","5.110000134","4.840000153","4.8000001910000005","5.070000172","2018-10-16","13.26500034","12.53999996","12.5","13.15999985","2018-10-16","15.31999969","14.72999954","14.72000027","15.15999985","2018-10-16","18.98999977","18.57999992","18.43000031","18.87000084","2018-10-16","47.70000076","46.38000107","46.31000137","47.61000061","2018-10-16","6.980000018999999","6.730000018999999","6.679999828","6.9499998089999995","2018-10-16","9.960000037999999","9.31000042","9.31000042","9.699999809","2018-10-16","4.989999771","4.989999771","4.760000229","4.889999866","2018-10-16","42.27000046","41.31999969","40.84000015","42.25999832","2018-10-16","277.38000489999996","265.7000122","262.23999019999997","276.5899963","2018-10-16","10.02000046","9.920000076","9.880000114","10.01000023","2018-10-16","27.87999916","27.27000046","26.5","27.79999924","2018-10-16","12.25","11.98999977","11.93000031","12.02000046","2018-10-16","0.044000000000000004","0.038649999","0.037500001","0.037999999","2018-10-16","0.25999999","0.209999993","0.209999993","0.209999993","2018-10-16","3.220000029","2.7369999889999996","2.7300000189999998","3.0450000760000004","2018-10-16","0.370000005","0.319999993","0.319999993","0.349999994","2018-10-16","9.649999618999999","9.350000381000001","9.0","9.25"
"2018-10-17","5.289999962","5.059999943","5.059999943","5.210000038","2018-10-17","13.14999962","13.10999966","12.64000034","13.05000019","2018-10-17","15.25","15.22000027","14.56999969","14.97000027","2018-10-17","19.0","18.87999916","18.54000092","18.73999977","2018-10-17","48.0","47.72000122","46.49000168","47.22000122","2018-10-17","6.96999979","6.9499998089999995","6.760000229","6.889999866","2018-10-17","9.770000458","9.699999809","9.25","9.380000114","2018-10-17","4.940000057","4.900000095","4.75","4.920000076","2018-10-17","42.72200012","42.5","40.68000031","41.79000092","2018-10-17","282.7000122","282.39999389999997","265.7999878","271.7799988","2018-10-17","10.01000023","10.01000023","9.93999958","9.979999542","2018-10-17","27.29999924","27.29999924","24.84000015","24.93000031","2018-10-17","12.11999989","12.07999992","11.80099964","12.01000023","2018-10-17","0.041999999","0.039999999","0.0361","0.037999999","2018-10-17","0.21999999899999997","0.209999993","0.209999993","0.21999999899999997","2018-10-17","3.150000095","3.121999979","2.821000099","3.01699996","2018-10-17","0.370000005","0.370000005","0.330000013","0.360000014","2018-10-17","10.0","9.649999618999999","9.449999809","9.550000191"
